"Power System","Region","Timestamp","UTC Offset","Metered Load Power (kW)","Load Power (kW)","Solar Power (kW)","Battery Power (kW)","Min Cell Voltage (mV)","Max Cell Voltage (mV)","Mean Cell Voltage (mV)","Battery SOC (%)","Battery Voltage (V)","Ambient Temperature (C)","Battery Temperature (C)","Battery Current (A)","Connectivity[solsense]"
"Nimlajacoc","Guatemala","2021-10-17 15:24:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:25:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:26:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:27:00","-06:00",,,,,,,,,,56.5625,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:28:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:29:00","-06:00",0,,0.0911,,,,,96,53.2,,36.1,,1
"Nimlajacoc","Guatemala","2021-10-17 15:30:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:31:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:32:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:33:00","-06:00",,,,,,,,,,56.25,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:34:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:35:00","-06:00",0,,0.09090000000000001,,,,,96,53.2,,36.1,,1
"Nimlajacoc","Guatemala","2021-10-17 15:36:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:37:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:38:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:39:00","-06:00",,,,,,,,,,55.5,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:40:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:41:00","-06:00",0,,0.09129999999999999,-0.053200000000000004,,,,96,53.2,,36.6,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:42:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:43:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:44:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:45:00","-06:00",,,,,,,,,,55.5625,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:46:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:47:00","-06:00",0,,0.089,-0.053200000000000004,,,,96,53.2,,36.6,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:48:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:49:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:50:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:51:00","-06:00",,,,,,,,,,55.25,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:52:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:53:00","-06:00",0,,0.0903,-0.05852000000000001,,,,96,53.2,,36.6,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 15:54:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:55:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:56:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:57:00","-06:00",,,,,,,,,,55.4375,,,1
"Nimlajacoc","Guatemala","2021-10-17 15:58:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 15:59:00","-06:00",0,,0.0892,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:00:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:01:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:02:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:03:00","-06:00",,,,,,,,,,55.9375,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:04:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:05:00","-06:00",0,,0.09,-0.05852000000000001,,,,96,53.2,,36.6,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:06:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:07:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:08:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:09:00","-06:00",,,,,,,,,,56.5625,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:10:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:11:00","-06:00",0,,0.0902,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:12:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:13:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:14:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:15:00","-06:00",,,,,,,,,,56.5,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:16:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:17:00","-06:00",0,,0.0917,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:18:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:19:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:20:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:21:00","-06:00",,,,,,,,,,55.875,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:22:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:23:00","-06:00",0,,0.0896,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:24:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:25:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:26:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:27:00","-06:00",,,,,,,,,,55.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:28:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:29:00","-06:00",0,,0.0912,-0.053200000000000004,,,,96,53.2,,36.6,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:30:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:31:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:32:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:33:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:34:00","-06:00",,,,,,,,,,55.9375,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:35:00","-06:00",0,,0.0905,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:36:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:37:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:38:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:39:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:40:00","-06:00",,,,,,,,,,56.3125,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:41:00","-06:00",0,,0.0897,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:42:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:43:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:44:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:45:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:46:00","-06:00",,,,,,,,,,56.375,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:47:00","-06:00",0,,0.0905,-0.05852000000000001,,,,96,53.2,,36.6,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:48:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:49:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:50:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:51:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:52:00","-06:00",,,,,,,,,,56,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:53:00","-06:00",0,,0.0891,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 16:54:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:55:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:56:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 16:57:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 16:58:00","-06:00",,,,,,,,,,55.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 16:59:00","-06:00",0,,0.0897,,,,,96,53.2,,36.6,,1
"Nimlajacoc","Guatemala","2021-10-17 17:00:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:01:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:02:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:03:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:04:00","-06:00",,,,,,,,,,55.3125,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:05:00","-06:00",0,,0.0902,,,,,95,53.2,,37.1,,1
"Nimlajacoc","Guatemala","2021-10-17 17:06:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:07:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:08:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:09:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:10:00","-06:00",,,,,,,,,,54.75,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:11:00","-06:00",0,,0.09,-0.053200000000000004,,,,95,53.2,,37.1,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:12:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:13:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:14:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:15:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:16:00","-06:00",,,,,,,,,,53.9375,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:17:00","-06:00",0,,0.0896,,,,,95,53.2,,37.1,,1
"Nimlajacoc","Guatemala","2021-10-17 17:18:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:19:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:20:00","-06:00",,,,,,,,,,,,-1,1
"Nimlajacoc","Guatemala","2021-10-17 17:21:00","-06:00",,,,,,,,,,,,-1.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:22:00","-06:00",,,0.0765,,,,,,,52.5625,,-1.2,1
"Nimlajacoc","Guatemala","2021-10-17 17:23:00","-06:00",0,,0.0623,-0.07965000000000001,,,,95,53.1,,37.1,-1.5,1
"Nimlajacoc","Guatemala","2021-10-17 17:24:00","-06:00",,,0.049600000000000005,,,,,,,,,-1.8,1
"Nimlajacoc","Guatemala","2021-10-17 17:25:00","-06:00",,,0.039200000000000006,,,,,,,,,-1.9,1
"Nimlajacoc","Guatemala","2021-10-17 17:26:00","-06:00",,,0.03270000000000001,,,,,,,,,-2.1,1
"Nimlajacoc","Guatemala","2021-10-17 17:27:00","-06:00",,,0.0267,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:28:00","-06:00",,,0.0242,,,,,,,51.875,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:29:00","-06:00",0,,0.022,,,,,95,53.1,,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:30:00","-06:00",,,0.019899999999999998,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:31:00","-06:00",,,0.0181,,,,,,,,,-2.2,1
"Nimlajacoc","Guatemala","2021-10-17 17:32:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:33:00","-06:00",,,0.015300000000000001,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 17:34:00","-06:00",,,0.0135,,,,,,,50.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:35:00","-06:00",0,,0.0115,,,,,95,53.1,,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:36:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:37:00","-06:00",,,0.009400001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:38:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:39:00","-06:00",,,0.008,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 17:40:00","-06:00",,,0.0075,,,,,95,,49.9375,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:41:00","-06:00",0,,,,,,,,53.1,,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:42:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:43:00","-06:00",,,0.0066,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:44:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:45:00","-06:00",,,0.0055,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 17:46:00","-06:00",0,,0.0048,,,,,95,53.1,49.5,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:47:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:48:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:49:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:50:00","-06:00",,,0.004200000000000001,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 17:51:00","-06:00",0,,0.0039,,,,,95,,,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:52:00","-06:00",0,,,,,,,,53.1,49,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:53:00","-06:00",0,,0.0032,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:54:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:55:00","-06:00",,,0.0016,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 17:56:00","-06:00",0,,0.0012,,,,,95,,,37,,1
"Nimlajacoc","Guatemala","2021-10-17 17:57:00","-06:00",0,,0.0013000000000000002,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:58:00","-06:00",0,,0.0009000000000000001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 17:59:00","-06:00",,,0.001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:00:00","-06:00",,,0.0011,,,,,,,48.125,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:01:00","-06:00",0,,,,,,,94,,,36.5,,1
"Nimlajacoc","Guatemala","2021-10-17 18:02:00","-06:00",0,,0.001,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:03:00","-06:00",0,,0.0009000000000000001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:04:00","-06:00",,,0.0012,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:05:00","-06:00",,,0.0009000000000000001,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:06:00","-06:00",0,,0.0008,,,,,94,,47.8125,36.5,,1
"Nimlajacoc","Guatemala","2021-10-17 18:07:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:08:00","-06:00",0,,0.0007,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:09:00","-06:00",,,0.0006,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:10:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:11:00","-06:00",0,,,,,,,94,,,36.5,,1
"Nimlajacoc","Guatemala","2021-10-17 18:12:00","-06:00",0,,0.0005,,,,,,53.1,47.4375,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:13:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:14:00","-06:00",,,0.0006,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:15:00","-06:00",,,0.0004,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:16:00","-06:00",0,,,,,,,94,,,36.5,,1
"Nimlajacoc","Guatemala","2021-10-17 18:17:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:18:00","-06:00",0,,,,,,,,,47.0625,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:19:00","-06:00",,,0.0005,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:20:00","-06:00",,,0.0003,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:21:00","-06:00",0,,,,,,,94,,,36.5,,1
"Nimlajacoc","Guatemala","2021-10-17 18:22:00","-06:00",0,,0.0004,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:23:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:24:00","-06:00",,,0.0003,,,,,,,46.5,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:25:00","-06:00",,,0.0004,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:26:00","-06:00",0,,0.0003,,,,,94,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:27:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:28:00","-06:00",0,,0.0004,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:29:00","-06:00",,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:30:00","-06:00",,,,,,,,,,46.375,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:31:00","-06:00",,,0.0004,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:32:00","-06:00",0,,0.0003,,,,,94,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:33:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:34:00","-06:00",0,,0.0002,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:35:00","-06:00",,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:36:00","-06:00",,,,,,,,,,46.1875,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:37:00","-06:00",0,,,,,,,94,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:38:00","-06:00",0,,0.0004,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:39:00","-06:00",0,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:40:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:41:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:42:00","-06:00",0,,,,,,,94,,45.875,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:43:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:44:00","-06:00",0,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:45:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:46:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:47:00","-06:00",0,,,,,,,93,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:48:00","-06:00",0,,,,,,,,53.1,45.75,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:49:00","-06:00",0,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:50:00","-06:00",,,0.0002,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:51:00","-06:00",,,0.0007,,,,,,,,,-2.3,1
"Nimlajacoc","Guatemala","2021-10-17 18:52:00","-06:00",0,,0.0005,,,,,93,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:53:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:54:00","-06:00",0,,0.0004,,,,,,,45.5,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:55:00","-06:00",,,0.0005,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:56:00","-06:00",,,0.0003,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 18:57:00","-06:00",0,,0.0002,,,,,93,,,36,,1
"Nimlajacoc","Guatemala","2021-10-17 18:58:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 18:59:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:00:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:01:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:02:00","-06:00",0,,0.0002,,,,,93,,45.1875,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:03:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:04:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:05:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:06:00","-06:00",,,0.0003,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:07:00","-06:00",0,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:08:00","-06:00",0,,0.0002,,,,,93,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:09:00","-06:00",0,,0.0001,,,,,,53.1,45,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:10:00","-06:00",,,0.0002,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:11:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:12:00","-06:00",0,,0.0001,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:13:00","-06:00",0,,0.0002,,,,,93,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:14:00","-06:00",0,,0.0001,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:15:00","-06:00",,,,,,,,,,44.9375,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:16:00","-06:00",,,0.0002,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:17:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:18:00","-06:00",0,,,,,,,93,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:19:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:20:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:21:00","-06:00",,,0.0001,,,,,,,44.875,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:22:00","-06:00",,,,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:23:00","-06:00",0,,,,,,,93,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:24:00","-06:00",0,,0.0002,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:25:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:26:00","-06:00",,,0.0001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:27:00","-06:00",,,,,,,,,,44.75,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:28:00","-06:00",0,,,,,,,93,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:29:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:30:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:31:00","-06:00",,,0.0001,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:32:00","-06:00",,,,,,,,,,44.625,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:33:00","-06:00",0,,,,,,,92,,,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:34:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:35:00","-06:00",0,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:36:00","-06:00",,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:37:00","-06:00",,,0.0001,,,,,,,,,-2.2,1
"Nimlajacoc","Guatemala","2021-10-17 19:38:00","-06:00",0,,0,,,,,92,,44.625,35.5,,1
"Nimlajacoc","Guatemala","2021-10-17 19:39:00","-06:00",0,,,,,,,,53.1,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:40:00","-06:00",0,,,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:41:00","-06:00",,,0.0001,,,,,,,,,-2.4,1
"Nimlajacoc","Guatemala","2021-10-17 19:42:00","-06:00",,,0,,,,,,,,,,1
"Nimlajacoc","Guatemala","2021-10-17 19:43:00","-06:00",0,,0.0001,,,,,92,,,35,,1
